Date,M,AL,AS,BR,CA,CL,CR,CU,EC1,EC2,EC3,FE,H,K,MN,NA,NI,NO3,OC1,OC2,OC3,OC4,OP,PB,RB,S,SE,SI,SR,TI,V,ZN
12-ต.ค.-01,23.1684,0.04556,0.000035,0.00554,0.06018,0.003305,0.00101,0.00441,3.9052,0.2789,0.0138,0.10268,1.14194,0.08361,0.000965,0.019965,0.00063,0.4268,0.8005,1.1245,1.7942,0.6625,2.4669,0.00577,0.00053,1.61509,0.00155,0.11792,0.00036,0.0015,0.00538,0.01303
13-ต.ค.-01,8.9459,0.003995,0.000035,0.00363,0.03975,0.002835,0.000895,0.00271,0.9705,0.1075,0.0494,0.0433,0.43024,0.04382,0.00708,0.16797,0.00104,0.4674,0.04875,0.5259,0.3385,0.3894,0.2557,0.00573,0.00062,0.83533,0.00287,0.08489,0.00047,0.00133,0.001235,0.00786
14-ต.ค.-01,24.9519,0.0772,0.000065,0.00582,0.07135,0.00343,0.000955,0.00564,1.9397,0.1137,0.01425,0.16814,1.2665,0.06856,0.01056,0.02597,0.0015,0.8106,0.4565,0.8172,0.9623,1.0147,0.1167,0.01039,0.00076,3.5681,0.0036,0.1875,0.0009,0.03446,0.00473,0.02708
15-ต.ค.-01,6.6123,0.002105,0.000035,0.00168,0.03509,0.002,0.00146,0.00269,0.6136,0.2065,0.0509,0.06807,0.35365,0.02346,0.00216,0.14511,0.00049,0.1751,0.0358,0.4475,0.2559,0.2619,0.2664,0.00337,0.00024,0.75198,0.00052,0.07,0.0006,0.00468,0.00248,0.00528
16-ต.ค.-01,30.4511,0.00383,0.00004,0.00587,0.05169,0.00324,0.00375,0.00398,1.6244,0.0664,0.01235,0.10005,1.41188,0.04847,0.00302,0.25988,0.00074,0.6426,0.5857,0.9617,1.1609,1.4598,0.0264,0.00823,0.000085,3.52408,0.00293,0.17178,0.00049,0.00144,0.001015,0.01778
17-ต.ค.-01,14.5007,0.002885,0.000035,0.00274,0.026,0.00253,0.000695,0.00215,0.7126,0.0966,0.01235,0.04153,0.63211,0.02083,0.00391,0.26689,0.00106,0.645,0.2114,0.385,0.4303,0.5088,0.0725,0.00313,0.0002,2.17902,0.00166,0.08582,0.00087,0.00587,0.00251,0.00666
18-ต.ค.-01,22.9136,0.00356,0.00004,0.00614,0.03618,0.00317,0.00281,0.00482,1.3889,0.0546,0.0124,0.09539,1.11917,0.0559,0.00515,0.24591,0.00122,0.8656,0.6156,0.7809,1.3722,1.3237,0.0265,0.00647,0.000085,2.86587,0.00296,0.152,0.00113,0.0109,0.0051,0.01713
19-ต.ค.-01,5.8737,0.00892,0.000035,0.00295,0.02225,0.00151,0.00046,0.00163,0.6614,0.0782,0.0271,0.03331,0.26069,0.02209,0.000445,0.18375,0.00214,0.597,0.1052,0.251,0.3653,0.3773,0.02625,0.00283,0.000075,0.60275,0.00126,0.04001,0.00087,0.00186,0.00413,0.00627
20-ต.ค.-01,9.8406,0.00217,0.000035,0.00383,0.03199,0.001975,0.000555,0.00227,0.3137,0.02275,0.01245,0.03671,0.41265,0.02692,0.00231,0.26423,0.00216,0.7645,0.1371,0.367,0.8635,0.7873,0.0266,0.00391,0.00031,1.22506,0.0014,0.05382,0.00048,0.003,0.0059,0.00969
21-ต.ค.-01,4.3093,0.01288,0.000035,0.00149,0.02544,0.001545,0.0014,0.00285,0.5909,0.1036,0.01245,0.06262,0.20491,0.02303,0.000475,0.08859,0.00006,0.3561,0.1005,0.3366,0.2361,0.2482,0.1279,0.00405,0.00029,0.43004,0.0006,0.0298,0.00053,0.00301,0.000605,0.01128
22-ต.ค.-01,21.5807,0.003265,0.00157,0.00531,0.04153,0.00288,0.000775,0.00911,2.4484,0.664,0.0383,0.18999,0.92493,0.04921,0.00076,0.17678,0.00041,1.9694,0.03815,1.1188,0.8124,1.0167,0.1117,0.00846,0.00042,2.63414,0.0029,0.14867,0.00287,0.00683,0.00396,0.03017
23-ต.ค.-01,10.7125,0.002,0.000035,0.00615,0.0368,0.00182,0.00056,0.0036,1.1391,0.0975,0.0487,0.09654,0.28231,0.05756,0.00185,0.32264,0.00197,1.4669,0.1157,0.4736,0.4158,0.367,0.0944,0.01162,0.00049,0.58502,0.00166,0.04316,0.00129,0.02188,0.00637,0.01328
24-ต.ค.-01,17.073,0.00245,0.000035,0.00696,0.02969,0.002215,0.00134,0.00338,2.1825,0.0511,0.0301,0.07278,0.76498,0.06998,0.00168,0.2005,0.00161,1.3426,0.3728,0.8342,0.9906,0.8222,0.466,0.00673,0.00035,1.44055,0.00295,0.12891,0.00068,0.00593,0.00078,0.017
25-ต.ค.-01,18.1951,0.002815,0.000035,0.00454,0.03585,0.002315,0.000635,0.00406,1.7603,0.0966,0.01235,0.12175,0.85674,0.04679,0.00061,0.16837,0.00007,0.9941,0.2295,0.8982,0.7231,0.6386,0.6975,0.00586,0.00035,2.09109,0.00205,0.17975,0.00071,0.0062,0.00078,0.01148
26-ต.ค.-01,20.4563,0.04853,0.000055,0.00599,0.06659,0.00281,0.00171,0.00805,3.032,0.1147,0.0341,0.20236,1.05301,0.04549,0.000765,0.15599,0.00395,3.0491,0.4278,1.0215,1.0215,1.0091,0.1581,0.00863,0.00034,2.19329,0.00245,0.12086,0.00077,0.00499,0.01118,0.03407
27-ต.ค.-01,13.6689,0.002915,0.00004,0.0048,0.06954,0.002615,0.00267,0.00468,1.2525,0.0682,0.0127,0.04492,0.71067,0.04459,0.00072,0.20116,0.00097,0.7764,0.0775,0.6402,0.5131,0.5317,0.3596,0.00503,0.00023,1.71354,0.00384,0.09768,0.00146,0.00489,0.00092,0.00679
28-ต.ค.-01,12.9776,0.00266,0.000055,0.00399,0.06088,0.00246,0.00075,0.00866,2.1016,0.0975,0.01245,0.13769,0.59339,0.05823,0.00235,0.14562,0.00308,1.34,0.0364,0.7051,0.9457,0.7325,0.0701,0.00928,0.00063,0.86918,0.00238,0.1289,0.00108,0.01037,0.00599,0.04646
29-ต.ค.-01,5.4742,0.00236,0.00004,0.00168,0.01528,0.002335,0.00318,0.00306,0.5598,0.1285,0.0337,0.06874,0.2849,0.02334,0.00433,0.17197,0.00007,0.3017,0.0366,0.1728,0.2585,0.234,0.153,0.00167,0.000085,0.67543,0.00071,0.03629,0.00053,0.00392,0.00333,0.0055
30-ต.ค.-01,9.28,0.00239,0.000035,0.0027,0.0351,0.002125,0.00063,0.00546,0.93,0.2356,0.0306,0.14042,0.52381,0.03751,0.00061,0.11333,0.000075,1.0411,0.0366,0.3227,0.3044,0.3166,0.2019,0.00487,0.00008,1.22173,0.00139,0.18455,0.00102,0.00577,0.000775,0.01213
31-ต.ค.-01,5.1383,0.03637,0.000035,0.00215,0.02828,0.001885,0.00137,0.00362,0.5782,0.1805,0.0459,0.06077,0.29793,0.03353,0.00058,0.1008,0.000065,0.274,0.0366,0.2493,0.3656,0.2769,0.2356,0.00517,0.00008,0.56417,0.00088,0.05635,0.0007,0.00103,0.0021,0.01659
1-พ.ย.-01,12.6672,0.002355,0.00073,0.00564,0.05499,0.002175,0.00065,0.00411,1.6371,0.0597,0.01285,0.08733,0.45978,0.04549,0.000625,0.14373,0.00191,1.7557,0.2859,0.3158,0.5326,0.6395,0.02745,0.00252,0.000085,0.88299,0.00157,0.09611,0.00047,0.0056,0.00458,0.01212
2-พ.ย.-01,8.0325,0.05767,0.00075,0.00255,0.11452,0.002445,0.00236,0.00376,0.7761,0.0566,0.01285,0.1897,0.34837,0.03948,0.00072,0.16393,0.00009,0.8829,0.0911,0.2058,0.2121,0.2907,0.2891,0.00264,0.00019,0.90615,0.00119,0.15951,0.00114,0.001275,0.00349,0.01025
3-พ.ย.-01,5.4842,0.001805,0.00038,0.00444,0.02468,0.001625,0.00179,0.0012,0.6881,0.0701,0.01305,0.02,0.25698,0.02705,0.000445,0.19609,0.000065,0.8953,0.1402,0.231,0.2915,0.3106,0.1433,0.00092,0.00008,0.66872,0.00178,0.03306,0.00047,0.000825,0.00399,0.00558
4-พ.ย.-01,6.912,0.0019,0.00004,0.00267,0.01664,0.00177,0.00152,0.00388,0.4736,0.0239,0.0131,0.08598,0.35384,0.02389,0.000515,0.11671,0.00007,0.3756,0.03825,0.184,0.2896,0.2992,0.1376,0.00405,0.00019,0.87744,0.00118,0.05099,0.00126,0.000925,0.000655,0.00953
5-พ.ย.-01,4.7158,0.001755,0.00049,0.00154,0.00763,0.00167,0.00282,0.00227,0.5613,0.111,0.01295,0.05278,0.20274,0.01762,0.00239,0.10979,0.00007,0.4708,0.1205,0.1633,0.2775,0.3314,0.0277,0.00142,0.00019,0.55809,0.00067,0.02956,0.00102,0.00336,0.00312,0.00744
6-พ.ย.-01,14.5962,0.002505,0.00004,0.00762,0.02455,0.002285,0.00184,0.00391,0.7103,0.0761,0.01295,0.04906,0.63113,0.05548,0.000625,0.1537,0.00128,1.9354,0.3234,0.4867,1.3334,1.3017,0.0277,0.00822,0.00042,1.54651,0.00478,0.08391,0.00079,0.00554,0.00538,0.01452
7-พ.ย.-01,7.5126,0.01842,0.000035,0.00231,0.01747,0.00201,0.00176,0.00358,0.5082,0.0915,0.0129,0.07336,0.34584,0.02483,0.000585,0.15068,0.00064,1.3524,0.1357,0.191,0.3646,0.434,0.0276,0.00266,0.00018,0.88157,0.00118,0.06388,0.00079,0.00451,0.00074,0.00938
8-พ.ย.-01,18.7908,0.002485,0.00005,0.00722,0.02201,0.0023,0.00069,0.00526,0.7197,0.0537,0.0129,0.09951,0.8459,0.08544,0.00213,0.17714,0.00244,5.1044,0.6913,0.4908,1.6967,1.4946,0.0276,0.00976,0.0006,1.03643,0.00176,0.0772,0.002,0.00926,0.00519,0.0173
9-พ.ย.-01,13.5689,0.002615,0.00004,0.00354,0.02165,0.002445,0.00075,0.00328,0.6313,0.101,0.0129,0.06606,0.52139,0.03671,0.000725,0.15363,0.00139,2.7285,0.1894,0.2257,0.6518,0.8444,0.0276,0.00463,0.00019,1.29165,0.00118,0.002315,0.00219,0.001295,0.00519,0.01184
10-พ.ย.-01,10.6376,0.04071,0.00005,0.00393,0.03606,0.002235,0.00358,0.00719,1.3952,0.1199,0.0118,0.16751,0.28883,0.0488,0.00786,0.011615,0.00054,2.0962,0.2241,0.3977,0.3062,0.4293,0.2746,0.00727,0.00009,0.77391,0.00206,0.05518,0.00067,0.00859,0.0036,0.02162
11-พ.ย.-01,12.7204,0.07377,0.000065,0.00648,0.05838,0.003015,0.004,0.00555,1.5854,0.095,0.0122,0.14291,0.40273,0.07959,0.00692,0.17145,0.00347,2.2408,0.3669,0.4684,0.8681,0.8287,0.1015,0.01002,0.00038,0.7143,0.00206,0.13246,0.00084,0.00741,0.01081,0.0289
12-พ.ย.-01,22.8032,0.00374,0.000065,0.01033,0.03049,0.00282,0.000875,0.00419,2.2799,0.095,0.0122,0.09796,0.84153,0.06439,0.00708,0.15103,0.00283,6.0754,1.0908,0.9696,1.3594,1.2644,0.5339,0.00886,0.000105,1.28042,0.00319,0.04771,0.00085,0.00129,0.01846,0.02558
13-พ.ย.-01,21.4916,0.003885,0.00008,0.00814,0.06331,0.002825,0.00194,0.00727,0.7488,0.0201,0.01195,0.11654,0.83701,0.08748,0.00744,0.34975,0.0107,6.0929,0.3776,0.528,1.0529,1.3217,0.01345,0.01433,0.00053,1.31673,0.00469,0.08279,0.00089,0.00972,0.02848,0.0579
14-พ.ย.-01,14.6863,0.00364,0.000075,0.00908,0.01993,0.002735,0.000875,0.00677,0.8696,0.0765,0.0119,0.15253,0.50901,0.06128,0.0055,0.20639,0.00727,3.2208,0.3536,0.6212,0.8856,1.0003,0.0134,0.01252,0.0001,1.18316,0.00297,0.04127,0.001,0.00755,0.01436,0.03544
15-พ.ย.-01,29.2123,0.0906,0.000105,0.02417,0.0653,0.0034,0.00103,0.01492,1.0177,0.0201,0.01195,0.34632,0.99345,0.11531,0.00101,0.86805,0.00753,4.136,1.3249,0.8353,2.3874,2.8002,0.01345,0.02266,0.00012,2.15861,0.00553,0.08774,0.00405,0.02209,0.02835,0.03864
16-พ.ย.-01,9.5322,0.003495,0.00136,0.0047,0.04012,0.002655,0.000875,0.00281,0.3328,0.0512,0.01195,0.07551,0.35361,0.04331,0.00814,0.15428,0.00318,2.8663,0.2208,0.176,0.5856,0.6656,0.01345,0.00434,0.000105,0.82258,0.00204,0.07776,0.00094,0.01241,0.01573,0.01772
17-พ.ย.-01,11.0255,0.03485,0.00005,0.00674,0.03809,0.00252,0.000795,0.00312,0.823,0.045,0.012,0.06155,0.42703,0.06845,0.00565,0.28664,0.00305,1.3367,0.3729,0.2058,0.9066,0.8809,0.01355,0.00554,0.0001,1.03289,0.00333,0.07146,0.00049,0.00635,0.00654,0.01759
18-พ.ย.-01,6.6153,0.00327,0.00005,0.00492,0.03739,0.002385,0.000745,0.0019,0.4308,0.0202,0.012,0.04282,0.20385,0.03318,0.000715,0.48783,0.00141,0.4703,0.1704,0.2283,0.2476,0.3086,0.0836,0.00273,0.000095,0.81152,0.00239,0.03286,0.00144,0.01251,0.00525,0.00594
19-พ.ย.-01,12.9462,0.06125,0.000065,0.0079,0.04109,0.00286,0.000915,0.00406,0.8815,0.1649,0.0602,0.11429,0.38547,0.05971,0.00778,0.16157,0.0015,1.599667626,0.2949,0.4883,0.7642,0.6881,0.01335,0.00738,0.000105,0.97208,0.00286,0.07938,0.00081,0.01355,0.01108,0.02475
20-พ.ย.-01,13.3861,0.00315,0.000045,0.00587,0.03595,0.00232,0.00074,0.00288,0.9703,0.0199,0.01185,0.04805,0.46611,0.06205,0.00465,0.34478,0.00305,1.599667626,0.2188,0.3742,0.7579,0.7008,0.01335,0.00631,0.00043,0.91039,0.00135,0.04597,0.00093,0.0064,0.01008,0.02154
21-พ.ย.-01,24.4648,0.06301,0.000075,0.01479,0.0418,0.00283,0.00083,0.00436,1.2673,0.0704,0.0384,0.07113,0.97669,0.09189,0.00303,0.25271,0.00352,5.7755,0.7584,0.6432,1.3793,1.7345,0.01345,0.00908,0.0001,2.00605,0.00753,0.09024,0.00065,0.00794,0.01778,0.02182
22-พ.ย.-01,14.1485,0.05693,0.00006,0.00552,0.02995,0.00311,0.001,0.00567,1.0433,0.1216,0.0256,0.08888,0.4746,0.0491,0.00632,0.18549,0.00222,3.9368,0.3616,0.416,0.7136,0.8257,0.01345,0.00587,0.00036,1.29777,0.00416,0.05348,0.00089,0.01749,0.00777,0.01643
23-พ.ย.-01,13.9523,0.00646,0.00005,0.00488,0.04639,0.00509,0.00174,0.00374,0.6589,0.113,0.0388,0.10488,0.41729,0.07455,0.001615,0.02163,0.0021,2.8733,0.4167,0.4231,1.1886,1.0336,0.0136,0.00543,0.000105,1.14489,0.00332,0.10866,0.00012,0.01802,0.00231,0.0189
24-พ.ย.-01,10.9632,0.04744,0.00006,0.00707,0.04464,0.00317,0.001015,0.00297,0.5685,0.0203,0.01205,0.067,0.4319,0.04953,0.01031,0.18785,0.00229,2.718,0.2487,0.4134,0.5329,0.5491,0.0136,0.0073,0.000105,0.97492,0.00247,0.0643,0.0005,0.01002,0.00922,0.01668
25-พ.ย.-01,5.5368,0.03913,0.000045,0.00321,0.01806,0.00186,0.000585,0.00177,0.446,0.1274,0.0119,0.04813,0.20151,0.01499,0.00056,0.009455,0.00073,1.074,0.0828,0.1911,0.2166,0.1943,0.1147,0.00188,0.000085,0.73192,0.00109,0.03986,0.00053,0.00473,0.00475,0.00626
26-พ.ย.-01,15.329,0.14127,0.00005,0.00937,0.05743,0.002735,0.00085,0.00423,0.8841,0.1029,0.0289,0.14905,0.55509,0.0786,0.00438,0.15661,0.00071,2.1434,0.3119,0.6044,1.1092,1.0127,0.01355,0.00568,0.00054,1.39381,0.00264,0.20611,0.00099,0.00727,0.006,0.01901
27-พ.ย.-01,24.1109,0.00641,0.000065,0.01181,0.03065,0.0041,0.001125,0.00286,1.0706,0.1977,0.0514,0.04984,1.32241,0.05954,0.00108,0.41408,0.00219,2.003,0.2508,0.4951,0.5691,0.7459,0.2604,0.00737,0.0001,5.08334,0.00522,0.12787,0.00039,0.001655,0.00444,0.02069
28-พ.ย.-01,19.8045,0.1104,0.000075,0.01569,0.05268,0.00356,0.001045,0.0068,1.2615,0.01835,0.0114,0.16267,0.81781,0.1028,0.001005,0.4086,0.00307,2.8253,0.4269,0.7359,1.2933,1.4016,0.01095,0.00876,0.0001,1.56598,0.00193,0.17148,0.00103,0.01395,0.01173,0.02966
29-พ.ย.-01,12.8695,0.05009,0.000055,0.01088,0.05208,0.002945,0.00454,0.00222,0.4109,0.01835,0.0114,0.07479,0.46736,0.06838,0.00514,0.51635,0.0007,3.1027,0.1943,0.4205,0.5861,0.6244,0.01095,0.00716,0.00009,1.36811,0.0015,0.0889,0.00089,0.00963,0.0013,0.01695
30-พ.ย.-01,15.6566,0.14173,0.00007,0.00935,0.09412,0.00391,0.00127,0.0066,1.0775,0.0888,0.01115,0.20214,0.57698,0.09556,0.00122,0.36566,0.00064,2.6084,0.4173,0.6384,1.1616,1.0775,0.0107,0.00892,0.000105,1.50094,0.00193,0.17377,0.00091,0.01879,0.0079,0.01727
1-ธ.ค.-01,8.4392,0.004745,0.000045,0.00341,0.02622,0.003605,0.001265,0.00225,0.5208,0.0853,0.0111,0.06643,0.29208,0.04377,0.001235,0.17566,0.0011,1.8712,0.1922,0.1643,0.341,0.3565,0.0465,0.00486,0.00027,1.02503,0.00096,0.07903,0.00089,0.001855,0.001745,0.00966
2-ธ.ค.-01,5.0533,0.0036,0.00004,0.00189,0.01841,0.00248,0.00174,0.0029,0.5549,0.1597,0.0111,0.03569,0.19837,0.03169,0.000795,0.013945,0.00081,0.5051,0.2046,0.2325,0.1674,0.1922,0.124,0.00302,0.00027,0.83562,0.00065,0.05591,0.0006,0.00965,0.00738,0.00954
3-ธ.ค.-01,6.7576,0.08009,0.000045,0.0048,0.04148,0.002685,0.000895,0.00239,0.5605,0.1728,0.028,0.08281,0.27553,0.05383,0.00596,0.15731,0.00038,1.5279,0.05105,0.2211,0.2678,0.3488,0.2118,0.00513,0.00009,0.85853,0.00136,0.12852,0.00145,0.001315,0.00804,0.01009
4-ธ.ค.-01,11.7643,0.04817,0.00005,0.00462,0.0557,0.002465,0.000805,0.00262,0.7135,0.1887,0.0729,0.09877,0.39652,0.05254,0.000785,0.13709,0.00142,3.9781,0.1459,0.2949,0.5232,0.5803,0.0109,0.00678,0.00041,0.8577,0.00161,0.12513,0.00061,0.00657,0.00111,0.01956
5-ธ.ค.-01,19.9693,0.004755,0.000055,0.00524,0.04666,0.00367,0.00581,0.00504,1.595,0.2331,0.0507,0.09347,0.79718,0.04862,0.00113,0.20757,0.00234,5.4819,0.3742,0.7071,0.872,0.8942,0.0109,0.00763,0.00064,2.11777,0.00185,0.06647,0.00068,0.00762,0.001615,0.01936
6-ธ.ค.-01,12.8328,0.07947,0.00006,0.00526,0.16018,0.002875,0.00093,0.00759,1.4428,0.1443,0.01135,0.21686,0.45977,0.06521,0.00744,0.20954,0.00091,0.9476,0.4535,0.4217,0.8879,0.8593,0.0109,0.00814,0.00047,1.08209,0.0015,0.16661,0.00092,0.01648,0.001285,0.02073
7-ธ.ค.-01,13.8569,0.05034,0.000055,0.00712,0.0338,0.00269,0.00087,0.00306,0.723,0.0967,0.01135,0.07654,0.52488,0.05867,0.000835,0.17563,0.00183,4.075,0.3171,0.1871,0.6374,0.6976,0.0109,0.00871,0.00055,1.12553,0.00211,0.08472,0.00056,0.001275,0.0084,0.01701
8-ธ.ค.-01,11.2808,0.004295,0.000055,0.00729,0.02695,0.00311,0.00201,0.00266,0.6173,0.1366,0.0115,0.07757,0.47744,0.03654,0.00093,0.51142,0.00064,1.5208,0.2347,0.1961,0.3537,0.3987,0.0707,0.00625,0.0001,2.0081,0.00193,0.07165,0.00043,0.01055,0.00423,0.01578
9-ธ.ค.-01,21.996,0.00528,0.00148,0.00972,0.09822,0.003635,0.001075,0.00383,1.0192,0.0627,0.0115,0.09837,0.88509,0.10228,0.00103,1.11675,0.0019,4.418,0.5112,0.524,1.5014,1.2281,0.01105,0.0081,0.0001,2.76884,0.00227,0.18366,0.00082,0.00819,0.001475,0.02599
10-ธ.ค.-01,7.3727,0.0039,0.000045,0.0032,0.02539,0.002735,0.00087,0.00227,0.3855,0.1881,0.01095,0.07474,0.32999,0.02541,0.000835,0.12512,0.000075,0.2385,0.1744,0.1621,0.0765,0.0979,0.156,0.00292,0.00009,1.49089,0.00067,0.07864,0.00062,0.01211,0.00542,0.00824
11-ธ.ค.-01,15.0565,0.09938,0.00087,0.0065,0.05256,0.003135,0.00311,0.00281,0.8596,0.0811,0.01095,0.07131,0.6009,0.08051,0.000875,0.37524,0.00121,0.685,0.05015,0.7097,0.5874,0.6241,0.1774,0.00386,0.00087,2.25661,0.00216,0.19072,0.00076,0.01242,0.00917,0.01557
12-ธ.ค.-01,7.0059,0.03731,0.00069,0.00274,0.0316,0.00286,0.00097,0.00309,0.424,0.1552,0.011,0.10092,0.26631,0.02747,0.000935,0.11955,0.00008,0.1502,0.464,0.3872,0.2704,0.3595,0.01055,0.0018,0.00022,1.06076,0.00066,0.0846,0.00072,0.00803,0.00478,0.00842
13-ธ.ค.-01,8.4194,0.06066,0.00044,0.00247,0.02452,0.002495,0.000805,0.00231,0.4661,0.2174,0.0282,0.08164,0.31431,0.03054,0.00469,0.07805,0.000075,0.3261,0.1846,0.1908,0.1095,0.1408,0.2377,0.00223,0.00037,1.21412,0.00073,0.1264,0.00033,0.00566,0.0011,0.00604
14-ธ.ค.-01,11.4177,0.04656,0.00004,0.00354,0.03251,0.00261,0.00083,0.00283,0.5797,0.1597,0.0111,0.06481,0.47943,0.03367,0.00188,0.09704,0.00064,0.3743,0.1612,0.3658,0.465,0.6882,0.01065,0.00437,0.00026,1.57217,0.00122,0.09702,0.00061,0.00475,0.001145,0.01144
15-ธ.ค.-01,28.3434,0.09646,0.00139,0.00871,0.07236,0.00352,0.00106,0.00506,2.322,0.1287,0.0434,0.15442,1.09936,0.07092,0.00102,0.17375,0.00097,3.2443,1.1316,0.8123,1.3548,1.2432,0.2387,0.00698,0.000095,2.12844,0.00234,0.19042,0.00101,0.01769,0.00456,0.02111
16-ธ.ค.-01,12.5947,0.003815,0.00087,0.00568,0.0228,0.00281,0.000865,0.00296,1.3076,0.2268,0.0282,0.06388,0.5588,0.02736,0.000835,0.15474,0.00121,1.4987,0.3034,0.3159,0.269,0.3159,0.2096,0.00427,0.00029,1.68749,0.00162,0.04849,0.00052,0.001275,0.01099,0.0211
17-ธ.ค.-01,23.3586,0.09411,0.00006,0.00799,0.0489,0.00332,0.001035,0.00351,2.0397,0.0514,0.01115,0.1044,1.08133,0.06165,0.000995,0.26354,0.00053,1.1979,1.0339,0.7412,0.682,0.7069,0.573,0.0067,0.00069,2.70144,0.00284,0.12969,0.00085,0.01782,0.00428,0.01371
18-ธ.ค.-01,15.0158,0.0598,0.000055,0.00635,0.03249,0.00314,0.00103,0.00215,0.865,0.1386,0.0365,0.05879,0.50263,0.04251,0.00099,0.1719,0.00072,0.5508,0.2041,0.3411,0.3015,0.5239,0.1797,0.00554,0.00032,1.59467,0.00245,0.11944,0.00045,0.00967,0.00391,0.01393
19-ธ.ค.-01,34.905,0.0627,0.00097,0.00972,0.02686,0.00368,0.00103,0.00345,1.8762,0.1325,0.0274,0.06522,1.51626,0.0531,0.00537,0.3156,0.00113,1.7681,0.8406,0.798,0.8741,1.1056,0.3655,0.00455,0.00054,4.30702,0.00423,0.13074,0.00071,0.01035,0.00141,0.01375
20-ธ.ค.-01,18.018,0.08962,0.00005,0.00481,0.05673,0.003015,0.00094,0.00626,1.3795,0.2237,0.0282,0.19117,0.81482,0.04236,0.000905,0.19234,0.00028,0.6937,0.4192,0.5036,0.5099,0.6663,0.1001,0.00537,0.00029,2.22102,0.00191,0.14006,0.00122,0.01149,0.0013,0.01309
21-ธ.ค.-01,8.3834,0.06227,0.00005,0.00489,0.04581,0.00241,0.0019,0.00383,0.9218,0.1074,0.0311,0.15657,0.3479,0.07571,0.00079,0.09249,0.00101,0.7142,0.1868,0.4142,0.4796,0.3986,0.1495,0.00915,0.00055,0.71775,0.00206,0.12074,0.00083,0.01787,0.00575,0.01525
22-ธ.ค.-01,6.518,0.002715,0.00004,0.00234,0.02118,0.0019,0.000615,0.00304,1.0034,0.1423,0.0367,0.06697,0.29924,0.02598,0.00059,0.08223,0.00083,1.4988,0.1285,0.2937,0.2967,0.4344,0.0105,0.00507,0.000085,0.68687,0.00101,0.03475,0.0003,0.0009,0.00516,0.0159
23-ธ.ค.-01,12.2603,0.004185,0.00005,0.00396,0.04999,0.00263,0.000825,0.00191,1.0109,0.1413,0.0215,0.04076,0.59368,0.04415,0.000715,0.10896,0.00049,0.772,0.3595,0.593,0.8696,0.6791,0.2643,0.0146,0.00007,1.20317,0.00221,0.11676,0.00026,0.00123,0.001015,0.02433
24-ธ.ค.-01,13.3688,0.00418,0.00003,0.00264,0.0315,0.00269,0.000805,0.00242,1.0157,0.1621,0.00775,0.06957,0.66311,0.04087,0.000695,0.12715,0.00006,0.8149,0.0485,0.7281,0.6027,0.6486,0.2019,0.00295,0.000065,1.86341,0.00122,0.11729,0.00037,0.00665,0.00098,0.00626
25-ธ.ค.-01,19.732,0.08161,0.00003,0.00445,0.04881,0.00278,0.00231,0.00141,1.2818,0.021,0.00775,0.03495,0.82988,0.28673,0.00063,0.39799,0.00074,0.7352,0.7006,1.0004,1.1656,1.0065,0.2447,0.00295,0.00007,1.94687,0.0018,0.14413,0.00039,0.00607,0.000895,0.00681
26-ธ.ค.-01,16.4059,0.07352,0.000055,0.00292,0.0285,0.002845,0.00088,0.0022,1.14,0.1001,0.0667,0.06276,0.81802,0.05826,0.00206,0.19642,0.00027,0.6182,0.5094,0.7459,0.8186,0.8186,0.2153,0.01402,0.00029,1.79682,0.00241,0.11432,0.00045,0.00127,0.00419,0.0131
27-ธ.ค.-01,27.2016,0.00672,0.000055,0.00432,0.06863,0.00431,0.00114,0.00406,0.6853,0.0975,0.0213,0.13733,1.41974,0.06804,0.00099,0.29699,0.000095,0.5966,0.4508,1.0264,1.3402,1.261,0.0133,0.00938,0.00029,4.46361,0.00184,0.27593,0.0012,0.01182,0.0078,0.01645
28-ธ.ค.-01,18.8016,0.004995,0.000035,0.00532,0.03195,0.00323,0.000915,0.00241,1.1439,0.021,0.1101,0.06188,0.97154,0.09278,0.0008,0.57156,0.00062,0.8026,0.3884,0.7188,0.6882,0.7646,0.0887,0.00305,0.00007,2.73098,0.00214,0.13009,0.00048,0.001345,0.001125,0.00986
29-ธ.ค.-01,33.0629,0.007605,0.00005,0.00399,0.04847,0.0047,0.0065,0.00326,1.4894,0.1706,0.0077,0.1185,1.83792,0.04842,0.0011,0.45637,0.00035,0.5391,0.6944,1.0143,0.7462,0.9808,0.3411,0.00631,0.000075,5.99201,0.00275,0.19108,0.00099,0.00187,0.00158,0.01596
30-ธ.ค.-01,14.8331,0.00414,0.00003,0.00235,0.03847,0.0027,0.000795,0.00365,0.9899,0.0914,0.0077,0.09134,0.64574,0.04604,0.000685,0.10777,0.00064,0.3097,0.1401,0.6944,0.6548,0.7249,0.1797,0.00368,0.000065,1.73294,0.00062,0.10572,0.00087,0.01069,0.00097,0.00771
31-ธ.ค.-01,11.6654,0.00317,0.00003,0.00415,0.02603,0.002055,0.00062,0.00147,0.7067,0.0489,0.0184,0.02767,0.57913,0.04298,0.00306,0.12251,0.00082,0.3728,0.3732,0.4497,0.8566,0.6791,0.2539,0.00394,0.000065,1.08701,0.00171,0.08868,0.00026,0.0009,0.000765,0.0054
