Date,M,AL,AS,BR,CA,CL,CR,CU,EC1,EC2,EC3,FE,H,K,MN,NA,NI,NO3,OC1,OC2,OC3,OC4,OP,PB,RB,S,SE,SI,SR,TI,V,ZN
28-พ.ย.-00,0.72876,0.04982,0.00091,0.000276667,0.01336,0.003666667,0.000916667,0.001283333,0.259733333,0.036466667,0.014916667,0.00927,0.057133333,0.07692,0.000976667,0.040236667,0.000323333,0.069566667,0.215933333,0.147866667,0.157033333,0.136733333,0.034833333,0.001146667,0.00031,0.145403333,0.00015,0.004133333,0.001446667,0.00264,0.00192,0.00127
29-พ.ย.-00,0.80411,0.01915,0.000691667,0.000293333,0.004336667,0.002925,0.000741667,0.000476667,0.704,0.051633333,0.014583333,0.005993333,0.076686667,0.006876667,0.000653333,0.042496667,0.00024,0.0347,0.6176,0.1511,0.131033333,0.116633333,0.141533333,0.00074,0.0002,0.14428,0.00027,0.009643333,0.00026,0.00168,0.000916667,0.00091
30-พ.ย.-00,0.915086667,0.09941,0.000416667,0.000206667,0.006063333,0.003525,0.000841667,0.00038,0.293533333,0.093833333,0.01475,0.016526667,0.084006667,0.0069,0.00081,0.05054,0.000283333,0.0274,0.4454,0.129933333,0.107733333,0.085866667,0.123166667,0.00037,0.00062,0.193583333,0.00015,0.049206667,0.00026,0.002823333,0.00105,0.000646667
1-ธ.ค.-00,0.902253333,0.16267,0.00055,0.000253333,0.00793,0.004358333,0.001133333,0.000543333,0.480333333,0.064133333,0.014583333,0.017853333,0.081893333,0.008543333,0.001233333,0.073223333,0.00034,0.0324,0.382466667,0.139,0.123733333,0.122,0.1545,0.000526667,0.000253333,0.135053333,0.00016,0.058643333,0.000253333,0.00363,0.001391667,0.00095
2-ธ.ค.-00,0.673583333,0.03074,0.0005,0.000213333,0.003543333,0.003375,0.000866667,0.000363333,0.249133333,0.051433333,0.014583333,0.006696667,0.06768,0.00407,0.00072,0.05059,0.000226667,0.0251,0.232866667,0.1159,0.096433333,0.0875,0.0682,0.000443333,0.000496667,0.142863333,0.000146667,0.013986667,0.00032,0.001843333,0.001075,0.000676667
3-ธ.ค.-00,0.702426667,0.01811,0.000641667,0.00029,0.00308,0.002975,0.000783333,0.000453333,0.6026,0.034466667,0.015,0.006796667,0.069853333,0.003993333,0.000926667,0.034176667,0.00036,0.103933333,0.265333333,0.150133333,0.126833333,0.122966667,0.101866667,0.000493333,0.000196667,0.124726667,0.000216667,0.007463333,0.000626667,0.00137,0.001216667,0.001173333
4-ธ.ค.-00,0.53972,0.01407,0.000425,0.00014,0.001946667,0.002816667,0.000758333,0.00029,0.254333333,0.038133333,0.01475,0.002786667,0.053766667,0.00229,0.000606667,0.0407,0.00021,0.031866667,0.1682,0.106633333,0.091533333,0.062166667,0.072066667,0.000236667,0.000163333,0.112483333,0.000153333,0.00537,0.000216667,0.001063333,0.001043333,0.00036
5-ธ.ค.-00,1.2067,0.020575,0.000566667,0.000296667,0.003466667,0.004016667,0.000975,0.000473333,0.671533333,0.047833333,0.022433333,0.00811,0.08514,0.00343,0.00106,0.06713,0.00032,0.054633333,0.443266667,0.2024,0.136833333,0.1551,0.1835,0.000386667,0.000208333,0.251926667,0.00027,0.014306667,0.000253333,0.002566667,0.001313333,0.000903333
6-ธ.ค.-00,0.43798,0.01419,0.000391667,0.00019,0.002216667,0.002708333,0.000766667,0.00031,0.231333333,0.0557,0.0224,0.004966667,0.045263333,0.003616667,0.0007,0.027253333,0.000193333,0.023533333,0.150533333,0.115933333,0.105433333,0.076066667,0.089766667,0.000333333,0.000175,0.071873333,0.000123333,0.005503333,0.000343333,0.0011,0.000941667,0.000463333
7-ธ.ค.-00,0.60728,0.0156,0.000508333,0.00035,0.003236667,0.00305,0.000833333,0.000496667,0.403066667,0.0438,0.014666667,0.008573333,0.062693333,0.003643333,0.000906667,0.044526667,0.000656667,0.0297,0.308066667,0.138066667,0.110033333,0.101633333,0.065933333,0.00047,0.000266667,0.112726667,0.000163333,0.00938,0.000236667,0.00108,0.001433333,0.000963333
8-ธ.ค.-00,0.84814,0.018175,0.000491667,0.00027,0.00311,0.003508333,0.000986667,0.00036,0.529266667,0.041833333,0.015083333,0.00353,0.082983333,0.00313,0.000791667,0.0559,0.00023,0.047033333,0.4676,0.1858,0.112333333,0.115866667,0.225366667,0.00045,0.000206667,0.18526,0.00026,0.00854,0.00022,0.00243,0.001066667,0.000606667
9-ธ.ค.-00,0.733926667,0.01954,0.000533333,0.000266667,0.003066667,0.00305,0.000833333,0.00035,0.4382,0.040166667,0.015,0.00523,0.064273333,0.003486667,0.000766667,0.04138,0.000283333,0.0423,0.119833333,0.175733333,0.150633333,0.122566667,0.058266667,0.00035,0.000203333,0.097583333,0.00016,0.007353333,0.000226667,0.00172,0.001063333,0.000733333
10-ธ.ค.-00,0.465923333,0.0125,0.0004,0.0002,0.00216,0.002541667,0.000725,0.000343333,0.3166,0.0335,0.014833333,0.00349,0.04178,0.002226667,0.000876667,0.03838,0.000253333,0.061833333,0.118666667,0.1193,0.114433333,0.076533333,0.050833333,0.000323333,0.000183333,0.05455,0.000143333,0.004526667,0.000208333,0.001966667,0.001386667,0.000596667
11-ธ.ค.-00,1.29339,0.02918,0.00055,0.000243333,0.003053333,0.004341667,0.00105,0.00043,0.393333333,0.045433333,0.0251,0.006996667,0.10954,0.003586667,0.001543333,0.083186667,0.000306667,0.033,0.118,0.177733333,0.139933333,0.153366667,0.034416667,0.00051,0.000283333,0.289926667,0.000256667,0.011823333,0.000446667,0.001525,0.001096667,0.00078
12-ธ.ค.-00,1.223663333,0.02582,0.000641667,0.00048,0.00388,0.00425,0.001025,0.000543333,0.714133333,0.035333333,0.0333,0.00832,0.113666667,0.004926667,0.000941667,0.07777,0.00034,0.1215,0.3666,0.264233333,0.201133333,0.261766667,0.034416667,0.00067,0.000208333,0.259866667,0.000316667,0.01315,0.000286667,0.00199,0.00151,0.001183333
13-ธ.ค.-00,1.558516667,0.028675,0.000513333,0.000356667,0.00404,0.00525,0.001091667,0.000486667,0.530933333,0.046133333,0.01475,0.010206667,0.14564,0.004376667,0.00092,0.12131,0.000396667,0.039633333,0.154,0.264233333,0.173033333,0.222966667,0.034416667,0.000466667,0.000208333,0.4513,0.00021,0.020256667,0.000263333,0.00224,0.001375,0.00093
14-ธ.ค.-00,0.403303333,0.03845,0.000408333,0.000156667,0.001843333,0.002275,0.000625,0.00048,0.151866667,0.042833333,0.014916667,0.003656667,0.037213333,0.002273333,0.000575,0.025883333,0.00026,0.022466667,0.119,0.094166667,0.092533333,0.0631,0.0565,0.00022,0.000166667,0.083453333,0.0001,0.006073333,0.000266667,0.001986667,0.000766667,0.000513333
15-ธ.ค.-00,1.060226667,0.03141,0.000408333,0.000323333,0.005436667,0.005075,0.001291667,0.00031,0.676133333,0.0534,0.027766667,0.00573,0.12018,0.005356667,0.001433333,0.086493333,0.000323333,0.0637,0.330666667,0.206866667,0.147733333,0.191333333,0.211233333,0.00045,0.000133333,0.211906667,0.000213333,0.01448,0.00013,0.002036667,0.00211,0.000966667
16-ธ.ค.-00,1.219296667,0.05081,0.00038,0.000293333,0.004933333,0.007358333,0.001891667,0.000296667,0.450333333,0.044366667,0.028833333,0.00474,0.12423,0.00722,0.001725,0.164786667,0.000226667,0.084333333,0.400133333,0.1796,0.140533333,0.1636,0.0723,0.000366667,0.000133333,0.268443333,0.00021,0.015436667,0.000173333,0.002733333,0.002291667,0.000933333
17-ธ.ค.-00,0.578376667,0.03317,0.000333333,0.00019,0.00392,0.004408333,0.0012,0.000243333,0.507866667,0.056133333,0.025066667,0.00471,0.07675,0.00443,0.0011,0.054903333,0.000176667,0.0433,0.2706,0.158366667,0.127833333,0.1337,0.0384,0.00033,0.000116667,0.08785,0.000216667,0.008566667,0.000143333,0.00183,0.001703333,0.000493333
18-ธ.ค.-00,0.421646667,0.01656,0.000296667,0.000176667,0.003453333,0.00385,0.001091667,0.000296667,0.3512,0.057266667,0.026033333,0.004996667,0.04678,0.00443,0.00108,0.04163,0.00026,0.0271,0.145333333,0.129,0.104233333,0.0928,0.0806,0.000256667,0.000116667,0.05853,0.000103333,0.006656667,0.000123333,0.00155,0.00146,0.000686667
19-ธ.ค.-00,1.03377,0.038525,0.000458333,0.000333333,0.006893333,0.006983333,0.00203,0.000393333,0.845466667,0.0503,0.014666667,0.008696667,0.133413333,0.006433333,0.001633333,0.120466667,0.00039,0.107033333,0.274866667,0.204966667,0.188833333,0.233733333,0.063033333,0.00037,0.000125,0.213896667,0.000283333,0.01676,0.00015,0.00298,0.002583333,0.0007
20-ธ.ค.-00,0.4022,0.020675,0.000316667,0.000146667,0.00412,0.004125,0.001175,0.00022,0.2718,0.048466667,0.021633333,0.004086667,0.04133,0.004686667,0.00112,0.044283333,0.000143333,0.0202,0.235733333,0.0993,0.107033333,0.081,0.0783,0.000193333,0.000116667,0.049806667,9.33333E-05,0.008456667,0.000143333,0.001973333,0.001425,0.00053
21-ธ.ค.-00,0.42927,0.0189,0.000316667,0.000136667,0.00351,0.003883333,0.001108333,0.000253333,0.2366,0.0574,0.0219,0.003643333,0.045356667,0.00374,0.000923333,0.039933333,0.000143333,0.016466667,0.120166667,0.096733333,0.102733333,0.0686,0.0535,0.000273333,0.000156667,0.05343,0.00008,0.00705,0.000116667,0.001591667,0.00135,0.000693333
22-ธ.ค.-00,0.37896,0.02062,0.000313333,0.000156667,0.002346667,0.003675,0.001083333,0.000163333,0.2224,0.0711,0.015,0.001856667,0.03795,0.00271,0.000991667,0.03741,0.000133333,0.036833333,0.120166667,0.098733333,0.104333333,0.0599,0.0888,0.00026,0.000116667,0.030863333,0.00011,0.00536,0.000103333,0.001536667,0.001776667,0.000296667
23-ธ.ค.-00,0.387716667,0.03215,0.00028,0.000166667,0.00323,0.003475,0.000991667,0.00031,0.2782,0.0484,0.015,0.005116667,0.040536667,0.003686667,0.000908333,0.04854,0.000546667,0.026033333,0.193466667,0.096033333,0.099033333,0.0631,0.0592,0.000233333,0.000226667,0.052813333,8.33333E-05,0.007473333,0.000123333,0.001433333,0.00164,0.000456667
24-ธ.ค.-00,0.831936667,0.0294,0.000533333,0.000356667,0.00548,0.005616667,0.0015,0.000373333,0.758533333,0.065666667,0.0261,0.005476667,0.076963333,0.007643333,0.001366667,0.130983333,0.000243333,0.078366667,0.472666667,0.1904,0.1728,0.1731,0.2257,0.000716667,0.000133333,0.154576667,0.000196667,0.015576667,0.00013,0.002323333,0.001906667,0.00146
25-ธ.ค.-00,0.627676667,0.028725,0.000566667,0.000396667,0.0051,0.00565,0.001566667,0.000523333,0.680266667,0.056033333,0.023133333,0.009186667,0.065456667,0.007193333,0.001441667,0.060886667,0.00083,0.107766667,0.2988,0.1598,0.213033333,0.249366667,0.035166667,0.000796667,0.000125,0.07398,0.000296667,0.012253333,0.00015,0.002563333,0.003546667,0.001096667
26-ธ.ค.-00,0.62641,0.0259,0.00035,0.00025,0.005466667,0.005058333,0.00135,0.00026,0.408866667,0.050033333,0.015083333,0.005033333,0.061586667,0.007006667,0.001163333,0.057325,0.000193333,0.066766667,0.1205,0.1847,0.149033333,0.133766667,0.079766667,0.00034,0.000125,0.107746667,0.000146667,0.014276667,0.000196667,0.00193,0.001716667,0.00068
27-ธ.ค.-00,0.85919,0.0348,0.000446667,0.000376667,0.007953333,0.006533333,0.00175,0.000606667,1.271133333,0.043366667,0.0155,0.013273333,0.10496,0.008676667,0.001576667,0.103833333,0.000426667,0.097133333,0.510866667,0.2189,0.2166,0.2258,0.2887,0.000503333,0.000133333,0.12631,0.000173333,0.015936667,0.00018,0.002773333,0.002646667,0.001436667
28-ธ.ค.-00,0.370056667,0.02,0.00032,0.000196667,0.003493333,0.004,0.001091667,0.000226667,0.243133333,0.042566667,0.0155,0.004296667,0.02931,0.004353333,0.001,0.10514,0.00035,0.019366667,0.124166667,0.1055,0.1031,0.0784,0.0878,0.000306667,0.000116667,0.056,0.000103333,0.00858,0.000113333,0.001983333,0.001983333,0.000556667
29-ธ.ค.-00,0.758116667,0.02255,0.000433333,0.000483333,0.005736667,0.004466667,0.001191667,0.00039,0.841533333,0.033033333,0.015333333,0.006526667,0.067233333,0.007773333,0.001091667,0.051906667,0.000183333,0.0674,0.277266667,0.175633333,0.186066667,0.1876,0.2835,0.00033,0.000125,0.09587,0.000203333,0.013113333,0.00016,0.001846667,0.00178,0.001133333
30-ธ.ค.-00,1.088396667,0.033775,0.000466667,0.00047,0.00654,0.006516667,0.001708333,0.000406667,1.0026,0.040933333,0.015166667,0.006993333,0.1302,0.008886667,0.001566667,0.075566667,0.00037,0.181233333,0.4528,0.215666667,0.230733333,0.2715,0.3955,0.000526667,0.000133333,0.16141,0.000236667,0.017583333,0.00016,0.002713333,0.003316667,0.001143333
31-ธ.ค.-00,0.65704,0.030875,0.000476667,0.000336667,0.008243333,0.006091667,0.001675,0.00058,0.8552,0.049966667,0.014833333,0.012846667,0.052183333,0.00836,0.001846667,0.064833333,0.000566667,0.102766667,0.520133333,0.1406,0.172733333,0.1579,0.0345,0.000573333,0.000133333,0.05945,0.000143333,0.02117,0.00018,0.003513333,0.002883333,0.00168
1-ม.ค.-01,0.97809,0.035625,0.000563333,0.00066,0.006206667,0.006858333,0.001833333,0.000513333,0.564,0.037766667,0.014833333,0.00864,0.082633333,0.009193333,0.001826667,0.09242,0.000376667,0.285466667,0.447133333,0.1388,0.148233333,0.1314,0.1322,0.000773333,0.000133333,0.11457,0.00018,0.016036667,0.000143333,0.002513333,0.003366667,0.001436667
2-ม.ค.-01,0.879393333,0.033825,0.000441667,0.000436667,0.007633333,0.006558333,0.001708333,0.000593333,1.4014,0.043166667,0.0592,0.011193333,0.09601,0.008353333,0.001558333,0.073675,0.000563333,0.0788,0.752333333,0.230533333,0.160233333,0.096166667,0.347266667,0.000523333,0.000125,0.101343333,0.000213333,0.019003333,0.00017,0.002943333,0.002476667,0.001206667
3-ม.ค.-01,0.606813333,0.03406,0.000463333,0.000333333,0.00598,0.0052,0.001425,0.000353333,0.354666667,0.041066667,0.0338,0.006466667,0.054603333,0.00639,0.0013,0.054608333,0.00049,6.398670504,0.2382,0.120366667,0.111066667,0.108633333,0.076833333,0.00055,0.000125,0.074356667,0.000163333,0.01245,0.000126667,0.00248,0.002273333,0.00121
4-ม.ค.-01,0.926363333,0.032975,0.000476667,0.00067,0.00748,0.006541667,0.001758333,0.0006,1.3302,0.034733333,0.015166667,0.011973333,0.097263333,0.008756667,0.001608333,0.06955,0.000536667,6.398670504,0.8526,0.237966667,0.227333333,0.1823,0.4309,0.000546667,0.000133333,0.088096667,0.000196667,0.013823333,0.0002,0.002843333,0.00299,0.00173
5-ม.ค.-01,0.39106,0.01835,0.0003,0.000216667,0.003026667,0.003875,0.001116667,0.000246667,0.365466667,0.036433333,0.015083333,0.004163333,0.036076667,0.004546667,0.001025,0.039133333,0.00026,6.398670504,0.2446,0.1158,0.126733333,0.096066667,0.110466667,0.000273333,0.000116667,0.0418,0.000103333,0.007663333,0.000123333,0.001503333,0.001563333,0.000583333
6-ม.ค.-01,0.52411,0.023425,0.00038,0.000393333,0.00549,0.02992,0.00125,0.000343333,0.4526,0.039666667,0.0219,0.005516667,0.067433333,0.005613333,0.001141667,0.06511,0.000216667,0.0686,0.325333333,0.134533333,0.145633333,0.130566667,0.034916667,0.000393333,0.000125,0.056473333,0.00017,0.007876667,0.000136667,0.00187,0.001836667,0.00097
7-ม.ค.-01,0.62149,0.02415,0.000425,0.000626667,0.003933333,0.00485,0.001325,0.00025,0.469733333,0.025833333,0.0155,0.00271,0.064813333,0.004826667,0.001216667,0.12967,0.0002,0.083366667,0.287733333,0.1267,0.1089,0.105033333,0.064033333,0.0005,0.000125,0.095323333,0.000203333,0.007983333,0.000136667,0.001656667,0.001616667,0.00096
8-ม.ค.-01,0.504206667,0.018775,0.000333333,0.00022,0.00278,0.003916667,0.001091667,0.000233333,0.3522,0.036566667,0.027066667,0.003086667,0.046906667,0.005146667,0.001,0.039916667,0.000203333,6.398670504,0.267,0.121433333,0.122766667,0.112866667,0.106366667,0.000306667,0.000125,0.071326667,9.33333E-05,0.01078,0.000206667,0.001476667,0.00168,0.000583333
9-ม.ค.-01,0.807376667,0.02045,0.000563333,0.000423333,0.0036,0.004316667,0.001166667,0.00041,0.861133333,0.053333333,0.0155,0.00496,0.07015,0.006936667,0.00151,0.047516667,0.000306667,6.398670504,0.402933333,0.183,0.2002,0.210733333,0.216633333,0.000553333,0.000166667,0.093323333,0.0003,0.008896667,0.000191667,0.00178,0.00151,0.001153333
10-ม.ค.-01,0.415526667,0.0152,0.000508333,0.000223333,0.002596667,0.003366667,0.000966667,0.000236667,0.2574,0.048633333,0.021866667,0.002766667,0.027886667,0.00457,0.000883333,0.035975,0.000166667,6.398670504,0.1626,0.113766667,0.117633333,0.1017,0.0812,0.000296667,0.00015,0.040616667,0.000156667,0.006336667,0.000175,0.001576667,0.001175,0.00057
11-ม.ค.-01,1.093073333,0.12192,0.000975,0.00045,0.03133,0.005816667,0.001533333,0.000853333,0.552333333,0.033466667,0.0155,0.031913333,0.065676667,0.012903333,0.002753333,0.08156,0.000786667,6.398670504,0.430666667,0.1575,0.1572,0.1609,0.0688,0.001366667,0.000191667,0.111706667,0.000226667,0.055996667,0.00027,0.003556667,0.002466667,0.0024
12-ม.ค.-01,0.324903333,0.015125,0.000341667,0.000153333,0.002233333,0.00335,0.001025,0.000246667,0.205866667,0.032233333,0.015833333,0.00242,0.019356667,0.003696667,0.000826667,0.035733333,0.00028,0.039033333,0.1966,0.095033333,0.101466667,0.060266667,0.088666667,0.000173333,0.00015,0.027596667,9.66667E-05,0.006253333,0.000175,0.001441667,0.00109,0.000383333
13-ม.ค.-01,0.85801,0.020675,0.00065,0.000696667,0.00388,0.004208333,0.00105,0.00037,0.637066667,0.0315,0.015416667,0.002756667,0.0661,0.007376667,0.000958333,0.05756,0.00033,6.398670504,0.499,0.1632,0.197866667,0.1954,0.1868,0.000466667,0.000166667,0.141853333,0.000323333,0.01025,0.000156667,0.0017,0.003413333,0.000873333
14-ม.ค.-01,0.72739,0.01945,0.000606667,0.000436667,0.003836667,0.004066667,0.001116667,0.000686667,0.711933333,0.049,0.01525,0.0108,0.060863333,0.006233333,0.00112,0.042516667,0.00032,0.1167,0.459933333,0.177833333,0.217766667,0.232166667,0.043566667,0.000596667,0.000166667,0.090713333,0.000283333,0.00874,0.000191667,0.00198,0.001463333,0.00129
15-ม.ค.-01,0.74286,0.021425,0.000566667,0.000526667,0.004523333,0.004566667,0.00125,0.00053,0.690533333,0.043066667,0.0155,0.008656667,0.05721,0.006963333,0.00138,0.050133333,0.00031,0.124666667,0.667666667,0.1753,0.2229,0.2234,0.059,0.00053,0.000166667,0.07779,0.000273333,0.01185,0.00018,0.003416667,0.00187,0.001056667
16-ม.ค.-01,0.550226667,0.0215,0.00065,0.00024,0.019143333,0.004441667,0.001183333,0.000443333,0.2866,0.039166667,0.015416667,0.016673333,0.033423333,0.009476667,0.001183333,0.05005,0.000463333,6.398670504,0.2536,0.137733333,0.119066667,0.098566667,0.148966667,0.000726667,0.000166667,0.054146667,0.000136667,0.03367,0.000216667,0.002666667,0.001813333,0.00074
17-ม.ค.-01,0.5231,0.0233,0.000591667,0.000423333,0.003026667,0.003875,0.001116667,0.000323333,0.6006,0.034466667,0.015416667,0.004433333,0.040653333,0.005023333,0.001025,0.042291667,0.00034,6.398670504,0.4004,0.169833333,0.221166667,0.190366667,0.035916667,0.000566667,0.000158333,0.074556667,0.000236667,0.008283333,0.000191667,0.00161,0.001623333,0.001023333
18-ม.ค.-01,0.59405,0.02159,0.000573333,0.000413333,0.00296,0.003541667,0.001,0.000403333,0.2116,0.036466667,0.015416667,0.002503333,0.040576667,0.006873333,0.000916667,0.03776,0.000323333,6.398670504,0.3012,0.116033333,0.157066667,0.128266667,0.035916667,0.000526667,0.000166667,0.050553333,0.000176667,0.007326667,0.000191667,0.001408333,0.001426667,0.001343333
19-ม.ค.-01,0.567456667,0.0179,0.0006,0.000403333,0.003436667,0.003866667,0.001066667,0.000466667,0.367266667,0.0333,0.015416667,0.006306667,0.040263333,0.00484,0.001093333,0.041208333,0.000366667,0.0832,0.299,0.1485,0.138966667,0.1481,0.036,0.00062,0.000236667,0.087133333,0.00026,0.00819,0.000256667,0.002133333,0.0013,0.001603333
20-ม.ค.-01,0.79816,0.01875,0.000676667,0.00065,0.002833333,0.004008333,0.001116667,0.000456667,0.413066667,0.031066667,0.01525,0.00368,0.059363333,0.005216667,0.001025,0.048956667,0.0004,0.197366667,0.1968,0.161166667,0.167766667,0.156733333,0.047633333,0.00072,0.000175,0.087983333,0.000226667,0.00705,0.0002,0.00149,0.001606667,0.001316667
21-ม.ค.-01,0.465053333,0.015475,0.00055,0.000226667,0.002506667,0.0034,0.000991667,0.00042,0.4268,0.039866667,0.015416667,0.005013333,0.03348,0.003923333,0.000793333,0.0325,0.000326667,0.061833333,0.1984,0.172733333,0.171866667,0.177666667,0.035916667,0.000516667,0.000158333,0.05339,0.00014,0.008666667,0.000191667,0.0018,0.002173333,0.000733333
22-ม.ค.-01,1.15305,0.0265,0.000783333,0.00074,0.004773333,0.0054,0.001408333,0.000746667,0.645533333,0.043133333,0.030033333,0.00976,0.104716667,0.00907,0.001291667,0.088823333,0.000466667,0.275833333,0.416666667,0.2414,0.292733333,0.3227,0.0375,0.000913333,0.000191667,0.17223,0.00041,0.01298,0.000216667,0.002126667,0.001946667,0.003923333
23-ม.ค.-01,0.960776667,0.02165,0.00057,0.000376667,0.005723333,0.004725,0.001325,0.00075,1.099666667,0.0435,0.015416667,0.014046667,0.076583333,0.010073333,0.001216667,0.06208,0.000373333,6.398670504,1.1732,0.3327,0.462766667,0.3998,0.036,0.00047,0.000233333,0.044373333,0.00013,0.010283333,0.000436667,0.002026667,0.002346667,0.001266667
24-ม.ค.-01,0.52722,0.018025,0.00051,0.00037,0.002953333,0.003875,0.001091667,0.00033,0.493866667,0.0702,0.028866667,0.003396667,0.044933333,0.0046,0.001,0.041525,0.000223333,0.071266667,0.4132,0.124,0.138966667,0.1157,0.1893,0.00044,0.000158333,0.084833333,0.000173333,0.01152,0.000191667,0.001533333,0.001325,0.000676667
25-ม.ค.-01,0.700176667,0.02431,0.000596667,0.000376667,0.003846667,0.003841667,0.001091667,0.000526667,0.5308,0.0432,0.015583333,0.007776667,0.053333333,0.00605,0.001,0.043826667,0.000626667,6.398670504,0.821266667,0.181666667,0.212,0.198833333,0.036333333,0.000593333,0.000166667,0.068856667,0.0002,0.009173333,0.00018,0.002126667,0.001973333,0.0014
26-ม.ค.-01,0.401836667,0.0138,0.000416667,0.000256667,0.002923333,0.003058333,0.000908333,0.000356667,0.369,0.051633333,0.015166667,0.004876667,0.024273333,0.004943333,0.000833333,0.032691667,0.00032,6.398670504,0.5454,0.128766667,0.192933333,0.1183,0.0355,0.00036,0.00022,0.028356667,0.000133333,0.006643333,0.000183333,0.001173333,0.001333333,0.001686667
27-ม.ค.-01,0.593933333,0.05818,0.000566667,0.000403333,0.007943333,0.004141667,0.001183333,0.00055,0.457333333,0.032833333,0.0155,0.01316,0.042533333,0.007473333,0.000943333,0.051363333,0.000303333,6.398670504,0.317733333,0.2128,0.2605,0.218533333,0.036083333,0.00054,0.000166667,0.034993333,0.00017,0.01605,0.00019,0.002376667,0.001703333,0.001903333
28-ม.ค.-01,0.604043333,0.04721,0.000558333,0.000433333,0.00482,0.0038,0.001083333,0.00044,0.315733333,0.025833333,0.0155,0.00658,0.04005,0.005663333,0.001006667,0.040033333,0.000266667,0.144033333,0.353533333,0.169,0.2365,0.209133333,0.036083333,0.000546667,0.000166667,0.041976667,0.00021,0.011713333,0.000191667,0.001583333,0.00145,0.00092
29-ม.ค.-01,1.06437,0.0261,0.000666667,0.000926667,0.008113333,0.005316667,0.0014,0.000613333,0.9996,0.032666667,0.01575,0.011953333,0.08554,0.00913,0.001283333,0.06431,0.000416667,0.198466667,0.523733333,0.210166667,0.288733333,0.318566667,0.036666667,0.000703333,0.000183333,0.121336667,0.000423333,0.013946667,0.000193333,0.002423333,0.002563333,0.001973333
30-ม.ค.-01,0.48181,0.01705,0.000476667,0.000226667,0.00283,0.003683333,0.001058333,0.000366667,0.309733333,0.0406,0.015166667,0.002986667,0.03422,0.004823333,0.000966667,0.040125,0.00023,0.0894,0.171466667,0.117766667,0.134933333,0.122733333,0.043733333,0.000396667,0.000158333,0.05898,0.000143333,0.00686,0.000163333,0.0015,0.001291667,0.00152
31-ม.ค.-01,0.53519,0.02844,0.00046,0.000286667,0.00356,0.003808333,0.001016667,0.000316667,0.2332,0.046433333,0.015166667,0.005473333,0.044863333,0.00424,0.001113333,0.043716667,0.000213333,0.0537,0.199,0.117266667,0.112133333,0.07,0.0773,0.000363333,0.000158333,0.10657,0.00015,0.012566667,0.000163333,0.003166667,0.001241667,0.000626667
1-ก.พ.-01,0.72274,0.0202,0.00053,0.000536667,0.004126667,0.004333333,0.001225,0.000456667,0.433933333,0.040533333,0.01625,0.003546667,0.059433333,0.006266667,0.001125,0.048826667,0.000663333,0.177733333,0.329733333,0.1691,0.2213,0.289166667,0.037916667,0.000483333,0.000175,0.072086667,0.000363333,0.010733333,0.000208333,0.002533333,0.00259,0.001063333
2-ก.พ.-01,0.48156,0.0283,0.000493333,0.00037,0.003743333,0.003425,0.000925,0.000316667,0.229466667,0.0421,0.015416667,0.005196667,0.039136667,0.004526667,0.00085,0.039608333,0.00018,0.089033333,0.1548,0.1177,0.115566667,0.0981,0.0616,0.00041,0.000158333,0.088633333,0.000173333,0.00995,0.000176667,0.001516667,0.001133333,0.000806667
3-ก.พ.-01,0.7996,0.01875,0.00068,0.0005,0.00408,0.00395,0.001108333,0.000643333,0.397133333,0.036166667,0.015833333,0.00508,0.068733333,0.006283333,0.001025,0.044863333,0.00078,0.2416,0.2976,0.148833333,0.210066667,0.2473,0.037,0.00071,0.000183333,0.074,0.000176667,0.00988,0.000183333,0.00149,0.001793333,0.001666667
4-ก.พ.-01,1.142783333,0.02961,0.0007,0.00057,0.005136667,0.004291667,0.00115,0.000606667,0.8488,0.0446,0.021333333,0.01283,0.096336667,0.006076667,0.00139,0.043383333,0.00039,0.3137,0.765866667,0.215466667,0.2074,0.249733333,0.233933333,0.000803333,0.000166667,0.160616667,0.000316667,0.01216,0.000156667,0.00447,0.001776667,0.00223
5-ก.พ.-01,0.4932,0.02156,0.00035,0.000223333,0.002373333,0.003316667,0.000891667,0.00026,0.303733333,0.052733333,0.015333333,0.003466667,0.04256,0.003553333,0.000841667,0.023566667,0.000156667,0.083166667,0.278466667,0.132133333,0.107966667,0.0931,0.1354,0.000286667,0.000141667,0.099583333,0.000146667,0.006806667,0.000146667,0.001266667,0.001108333,0.000596667
6-ก.พ.-01,0.62327,0.02197,0.000375,0.000236667,0.002666667,0.003875,0.001108333,0.00028,0.388933333,0.043533333,0.0233,0.00326,0.047796667,0.004013333,0.001041667,0.020333333,0.000283333,0.0768,0.219933333,0.1507,0.1196,0.103933333,0.067833333,0.000333333,0.000158333,0.082393333,0.00015,0.00653,0.000183333,0.001696667,0.001696667,0.000693333
7-ก.พ.-01,0.40946,0.02367,0.000316667,0.000203333,0.001956667,0.0035,0.001008333,0.000243333,0.306466667,0.0427,0.023266667,0.001236667,0.02855,0.00349,0.000958333,0.01845,0.000346667,0.029066667,0.2178,0.1162,0.102766667,0.0676,0.0913,0.000243333,0.00015,0.050566667,0.000136667,0.00626,0.000175,0.001425,0.00149,0.000533333
